Date,Open,High,Low,Close,Adj Close,Volume
2014-04-01,10538.440430,10585.259766,10538.440430,10584.309570,10584.309570,3336190000
2014-04-02,10585.139648,10626.900391,10572.419922,10616.870117,10616.870117,3131660000
2014-04-03,10619.190430,10622.559570,10568.480469,10598.480469,10598.480469,3055600000
2014-04-04,10641.290039,10669.429688,10505.639648,10517.049805,10517.049805,3583750000
2014-04-07,10500.759766,10507.780273,10391.679688,10407.419922,10407.419922,3801540000
2014-04-08,10411.290039,10468.059570,10376.070313,10452.009766,10452.009766,3721450000
2014-04-09,10479.639648,10555.419922,10455.059570,10554.940430,10554.940430,3308650000
2014-04-10,10549.400391,10554.980469,10355.889648,10366.809570,10366.809570,3758780000
2014-04-11,10343.740234,10369.959961,10271.360352,10280.940430,10280.940430,3743460000
2014-04-14,10333.500000,10380.190430,10287.299805,10359.419922,10359.419922,3111540000
2014-04-15,10367.769531,10407.309570,10271.919922,10401.980469,10401.980469,3736440000
2014-04-16,10450.610352,10505.839844,10435.830078,10505.790039,10505.790039,3155080000
2014-04-17,10494.429688,10554.839844,10488.500000,10532.830078,10532.830078,3341430000
2014-04-21,10533.320313,10559.820313,10521.889648,10559.349609,10559.349609,2642500000
2014-04-22,10569.250000,10621.230469,10566.639648,10599.019531,10599.019531,3215440000
2014-04-23,10594.730469,10601.919922,10571.500000,10581.889648,10581.889648,3085720000
2014-04-24,10598.049805,10602.179688,10535.150391,10575.910156,10575.910156,3191830000
2014-04-25,10552.049805,10552.049805,10484.610352,10505.009766,10505.009766,3213020000
2014-04-28,10538.209961,10564.709961,10439.219727,10526.519531,10526.519531,4034680000
2014-04-29,10555.490234,10597.469727,10555.490234,10583.650391,10583.650391,3647820000
2014-04-30,10578.040039,10630.910156,10564.070313,10627.169922,10627.169922,3779230000
2014-05-01,10626.509766,10647.790039,10595.660156,10629.339844,10629.339844,3416740000
2014-05-02,10624.990234,10676.419922,10614.059570,10629.990234,10629.990234,3159560000
2014-05-05,10589.419922,10634.049805,10545.440430,10630.139648,10630.139648,2733730000
2014-05-06,10620.990234,10624.509766,10567.849609,10568.679688,10568.679688,3327260000
2014-05-07,10583.129883,10628.150391,10534.700195,10626.839844,10626.839844,3632950000
2014-05-08,10625.389648,10677.009766,10585.250000,10610.650391,10610.650391,3393420000
2014-05-09,10599.540039,10611.049805,10560.780273,10606.690430,10606.690430,3025020000
2014-05-12,10639.719727,10706.030273,10639.719727,10703.500000,10703.500000,3005740000
2014-05-13,10708.679688,10725.089844,10698.250000,10702.860352,10702.860352,2915680000
2014-05-14,10698.740234,10698.740234,10647.519531,10656.120117,10656.120117,2822060000
2014-05-15,10636.450195,10636.450195,10518.950195,10568.370117,10568.370117,3552640000
2014-05-16,10572.769531,10603.490234,10545.169922,10603.179688,10603.179688,3173650000
2014-05-19,10573.830078,10621.440430,10565.320313,10618.639648,10618.639648,2664250000
2014-05-20,10601.639648,10601.639648,10519.219727,10541.950195,10541.950195,3007700000
2014-05-21,10570.339844,10625.759766,10570.339844,10620.440430,10620.440430,2777140000
2014-05-22,10618.370117,10663.419922,10607.769531,10644.519531,10644.519531,2759800000
2014-05-23,10649.110352,10685.980469,10646.570313,10681.870117,10681.870117,2396280000
2014-05-27,10713.469727,10732.129883,10701.830078,10720.620117,10720.620117,2911020000
2014-05-28,10715.379883,10723.049805,10683.780273,10702.730469,10702.730469,2976450000
2014-05-29,10716.500000,10752.160156,10699.490234,10752.110352,10752.110352,2709050000
2014-05-30,10734.540039,10760.870117,10726.089844,10756.309570,10756.309570,3263490000
2014-06-02,10760.540039,10777.429688,10729.969727,10772.009766,10772.009766,2509020000
2014-06-03,10752.370117,10774.009766,10739.360352,10770.330078,10770.330078,2867180000
2014-06-04,10752.349609,10779.480469,10733.030273,10776.780273,10776.780273,2793920000
2014-06-05,10788.530273,10853.339844,10756.049805,10847.690430,10847.690430,3113270000
2014-06-06,10865.190430,10905.120117,10865.190430,10904.219727,10904.219727,2864300000
2014-06-09,10895.410156,10941.860352,10894.830078,10918.620117,10918.620117,2812180000
2014-06-10,10906.889648,10914.200195,10877.790039,10914.200195,10914.200195,2702360000
2014-06-11,10886.320313,10886.320313,10854.469727,10872.690430,10872.690430,2710620000
2014-06-12,10870.709961,10876.990234,10804.969727,10825.030273,10825.030273,3040480000
2014-06-13,10836.669922,10863.450195,10813.429688,10856.219727,10856.219727,2598230000
2014-06-16,10855.330078,10878.660156,10830.259766,10863.219727,10863.219727,2926130000
2014-06-17,10849.610352,10890.410156,10829.669922,10886.009766,10886.009766,2971260000
