Date,Open,High,Low,Close,Adj Close,Volume
2000-04-06,123.500000,128.000000,122.625000,122.750000,91.103752,8887400
2000-04-07,123.500000,125.687500,121.500000,123.125000,91.382057,5380300
2000-04-10,124.750000,125.375000,121.562500,122.125000,90.639885,5507300
2000-04-11,121.625000,121.625000,117.812500,119.375000,88.598877,7738700
2000-04-12,119.625000,119.625000,111.687500,113.750000,84.424011,8885200
2000-04-13,112.500000,114.312500,110.000000,110.625000,82.104675,8236400
2000-04-14,109.812500,112.750000,102.875000,105.000000,77.929886,11782000
2000-04-17,103.875000,112.250000,103.312500,111.875000,83.032425,9969500
2000-04-18,112.250000,115.125000,110.062500,111.500000,82.754112,8205500
2000-04-19,109.750000,109.750000,102.812500,105.000000,77.929886,14674500
2000-04-20,105.000000,105.250000,102.062500,104.000000,77.187706,10633300
2000-04-24,102.000000,107.187500,101.250000,106.500000,79.043167,8523100
2000-04-25,106.500000,113.000000,106.437500,112.500000,83.496284,9576400
2000-04-26,112.500000,113.937500,109.000000,110.500000,82.011917,6182800
2000-04-27,109.500000,113.125000,108.687500,110.625000,82.104675,6317500
2000-04-28,112.000000,112.687500,110.125000,111.500000,82.754112,4888600
2000-05-01,112.500000,113.187500,110.437500,112.000000,83.125198,4196100
2000-05-02,111.000000,113.625000,110.687500,111.375000,82.661316,4085000
2000-05-03,110.500000,111.125000,106.562500,108.125000,80.249229,5543800
2000-05-04,109.125000,109.187500,107.187500,107.625000,79.878143,3631300
2000-05-05,106.625000,109.625000,106.500000,107.875000,80.063675,4695100
2000-05-08,108.062500,110.375000,107.625000,109.750000,81.553566,4826900
2000-05-09,110.500000,110.625000,108.250000,109.000000,80.996239,4864900
2000-05-10,105.500000,105.687500,102.062500,103.000000,76.537743,10012700
2000-05-11,104.000000,107.500000,103.187500,104.437500,77.605949,8106200
2000-05-12,103.750000,105.750000,103.250000,104.437500,77.605949,5599700
2000-05-15,104.000000,104.875000,102.000000,104.187500,77.420135,5907800
2000-05-16,105.125000,109.250000,105.000000,109.000000,80.996239,7265800
2000-05-17,107.500000,108.875000,106.125000,107.875000,80.160294,5524500
2000-05-18,106.125000,107.312500,104.687500,106.062500,78.813446,4577200
2000-05-19,106.062500,107.500000,105.000000,106.437500,79.092064,6419200
2000-05-22,106.000000,109.250000,103.437500,109.250000,81.182060,6769400
2000-05-23,109.000000,110.000000,107.125000,107.375000,79.788765,5978900
2000-05-24,106.500000,110.000000,104.187500,109.625000,81.460663,8184200
2000-05-25,110.500000,112.250000,106.375000,106.500000,79.138550,5967600
2000-05-26,105.500000,107.187500,104.562500,106.937500,79.463638,4296900
2000-05-30,107.750000,111.000000,107.687500,110.937500,82.435982,3617500
2000-05-31,110.500000,110.750000,107.187500,107.312500,79.742302,3732500
2000-06-01,107.562500,108.937500,105.500000,106.000000,78.766998,5712500
2000-06-02,109.000000,109.750000,107.625000,108.812500,80.856956,5473300
2000-06-05,108.437500,114.187500,108.437500,112.812500,83.829269,7281400
2000-06-06,112.250000,114.625000,111.250000,112.375000,83.504158,5369400
2000-06-07,112.500000,121.750000,111.500000,121.000000,89.913269,11115500
2000-06-08,119.375000,122.312500,117.500000,119.750000,88.984390,9325600
2000-06-09,119.875000,120.750000,118.875000,119.687500,88.937965,4739100
2000-06-12,119.125000,120.437500,118.843697,118.843697,88.310959,3640300
2000-06-13,118.875000,119.937500,116.750000,119.312500,88.659302,4008600
2000-06-14,118.875000,120.000000,115.500000,116.000000,86.197830,5282600
2000-06-15,116.000000,119.000000,115.875000,116.812500,86.801582,5386300
2000-06-16,116.312500,117.687500,113.250000,113.250000,84.154366,8046200
2000-06-19,113.500000,120.375000,113.250000,120.375000,89.448822,6059200
2000-06-20,120.000000,120.687500,115.375000,116.375000,86.476486,7103800
2000-06-21,115.562500,115.937500,113.500000,114.500000,85.083221,6487000
2000-06-22,114.125000,114.312500,111.250000,111.812500,83.086166,4853100
2000-06-23,113.500000,113.625000,110.812500,111.875000,83.132607,3360900
2000-06-26,113.000000,115.750000,112.875000,114.406197,85.013512,3625900
2000-06-27,111.625000,112.812500,108.750000,109.750000,81.553566,6607900
2000-06-28,110.000000,115.187500,109.875000,113.781197,84.549110,6436600
2000-06-29,111.750000,114.375000,110.062500,114.000000,84.711693,7688500
2000-06-30,112.687500,113.187500,108.625000,109.562500,81.414230,8612600
2000-07-03,108.750000,109.875000,108.312500,109.500000,81.367798,2304400
2000-07-05,105.625000,105.625000,101.125000,105.000000,78.023903,14339600
2000-07-06,105.000000,105.125000,100.000000,101.250000,75.237350,12932700
2000-07-07,102.687500,105.062500,101.625000,105.062500,78.070343,9031700
2000-07-10,104.687500,104.937500,102.875000,103.312500,76.769958,4212200
2000-07-11,103.250000,104.000000,101.000000,102.000000,75.794670,5619800
2000-07-12,103.187500,105.875000,102.625000,104.625000,77.745239,5550500
2000-07-13,105.437500,105.937500,102.000000,104.000000,77.280823,5669700
2000-07-14,103.750000,104.875000,103.125000,103.937500,77.234406,4020000
2000-07-17,104.437500,107.875000,104.187500,105.500000,78.395454,6632700
2000-07-18,104.125000,104.812500,102.625000,103.312500,76.769958,6452700
2000-07-19,102.375000,109.500000,101.000000,108.750000,80.810471,7781400
2000-07-20,112.000000,117.812500,111.750000,117.250000,87.126701,23048400
2000-07-21,117.000000,117.000000,113.750000,114.750000,85.268982,8966400
2000-07-24,114.125000,115.625000,111.625000,112.500000,83.597046,6814400
2000-07-25,113.250000,113.375000,110.250000,112.000000,83.225494,5566900
2000-07-26,111.000000,112.375000,108.875000,109.875000,81.646446,6670400
2000-07-27,109.875000,111.500000,109.312500,110.312500,81.971558,4047400
2000-07-28,111.125000,112.500000,108.875000,111.812500,83.086166,5355600
2000-07-31,110.500000,113.687500,110.062500,112.250000,83.411255,5113500
2000-08-01,112.000000,112.437500,110.250000,110.500000,82.110893,2996500
2000-08-02,111.000000,114.875000,110.750000,114.250000,84.897446,5877900
2000-08-03,113.000000,116.500000,112.312500,116.000000,86.197830,5567400
2000-08-04,116.000000,116.500000,114.312500,115.875000,86.104950,4460500
2000-08-07,116.625000,119.000000,115.812500,116.312500,86.430031,5910700
2000-08-08,115.687500,119.625000,115.562500,118.875000,88.433052,5736700
2000-08-09,119.000000,120.812500,118.750000,118.750000,88.340057,6585400
2000-08-10,118.750000,120.250000,117.875000,119.750000,89.083984,5484100
2000-08-11,119.750000,121.812500,119.187500,120.625000,89.734924,6142400
2000-08-14,120.000000,123.687500,119.312500,123.250000,91.687683,4949400
2000-08-15,122.062500,122.625000,120.750000,122.000000,90.757751,4378100
2000-08-16,121.062500,122.937500,119.500000,122.375000,91.036758,5946000
2000-08-17,119.750000,122.812500,119.500000,122.500000,91.129738,4338400
2000-08-18,122.375000,123.375000,120.125000,120.437500,89.595398,4127500
2000-08-21,121.062500,122.187500,120.062500,121.437500,90.339333,3234200
2000-08-22,121.187500,122.187500,121.000000,121.375000,90.292839,2769400
2000-08-23,120.312500,123.750000,119.875000,123.250000,91.687683,4251200
2000-08-24,123.000000,125.437500,122.687500,124.812500,92.850037,5988300
2000-08-25,124.312500,129.875000,124.250000,129.000000,95.965202,8279000
2000-08-28,129.875000,133.187500,129.750000,131.500000,97.824997,8536600
2000-08-29,131.500000,134.250000,131.000000,132.875000,98.847870,6040000
2000-08-30,130.750000,131.500000,129.562500,130.312500,96.941628,4928800
2000-08-31,131.875000,134.187500,131.625000,132.015594,98.208542,5469500
2000-09-01,133.062500,134.937500,132.625000,133.625000,99.405800,5776300
2000-09-05,132.812500,133.312500,130.812500,131.187500,97.592545,4112100
2000-09-06,130.875000,134.875000,130.375000,131.437500,97.778511,6473000
2000-09-07,131.875000,134.500000,131.875000,133.375000,99.219887,4622800
2000-09-08,132.500000,132.937500,129.375000,129.500000,96.337151,4993700
2000-09-11,127.875000,128.250000,123.625000,124.500000,92.617592,7617700
2000-09-12,124.812500,126.875000,124.062500,125.000000,92.989555,5001700
2000-09-13,123.125000,128.812500,122.750000,127.687500,94.988831,5473600
2000-09-14,128.000000,129.187500,126.312500,126.875000,94.384377,4425500
2000-09-15,126.812500,127.250000,124.750000,125.000000,92.989555,5481700
2000-09-18,125.250000,126.000000,123.062500,123.250000,91.687683,3932800
2000-09-19,122.750000,126.250000,122.562500,124.937500,92.943054,3341000
2000-09-20,124.687500,126.562500,123.500000,124.750000,92.803551,4623400
2000-09-21,124.187500,126.687500,120.000000,121.500000,90.385841,4302200
2000-09-22,123.000000,124.312500,121.312500,123.875000,92.152664,5930100
2000-09-25,124.500000,126.625000,121.000000,123.000000,91.501732,4291000
2000-09-26,120.000000,121.875000,118.375000,119.125000,88.619057,6217200
2000-09-27,120.062500,120.312500,115.500000,118.000000,87.782127,5948900
2000-09-28,117.375000,118.875000,115.000000,115.250000,85.736382,5309100
2000-09-29,115.500000,116.937500,110.250000,112.625000,83.783577,9594600
2000-10-02,112.625000,119.625000,112.625000,117.812500,87.642624,8872200
2000-10-03,118.875000,119.375000,110.000000,110.562500,82.249252,11744200
2000-10-04,110.375000,114.875000,108.562500,114.375000,85.085457,11668900
2000-10-05,113.812500,114.562500,111.562500,113.187500,84.202003,5547000
2000-10-06,114.000000,116.125000,112.750000,116.000000,86.294312,6108400
2000-10-09,115.937500,119.375000,114.312500,117.937500,87.735626,4898000
2000-10-10,116.625000,117.125000,112.437500,114.875000,85.457367,5614200
2000-10-11,111.875000,112.937500,107.500000,112.000000,83.318626,8775800
2000-10-12,114.250000,114.375000,103.125000,103.125000,76.716362,9704900
2000-10-13,104.187500,110.437500,104.187500,109.062500,81.133400,9092600
2000-10-16,111.500000,113.125000,108.562500,111.125000,82.667725,7710400
2000-10-17,111.937500,113.875000,108.562500,113.000000,84.062584,8882500
2000-10-18,96.750000,99.125000,90.250000,95.437500,70.997520,29777800
2000-10-19,98.000000,98.500000,92.687500,96.437500,71.741440,17966900
2000-10-20,95.125000,96.250000,94.187500,94.750000,70.486084,9369200
2000-10-23,94.750000,95.000000,91.062500,92.875000,69.091217,9338600
2000-10-24,93.000000,94.375000,90.187500,91.437500,68.021858,8826200
2000-10-25,90.500000,90.937500,86.937500,87.562500,65.139175,14058500
2000-10-26,88.000000,92.875000,87.625000,92.750000,68.998238,10135700
2000-10-27,93.000000,93.687500,91.000000,93.687500,69.695679,6431400
2000-10-30,93.500000,93.750000,90.312500,93.312500,69.416702,8084000
2000-10-31,93.750000,99.125000,93.750000,98.500000,73.275757,10902600
2000-11-01,98.437500,99.875000,97.250000,98.562500,73.322266,7466200
2000-11-02,99.000000,102.312500,98.500000,101.937500,75.832977,7445100
2000-11-03,102.500000,102.625000,99.375000,100.125000,74.484627,5848500
2000-11-06,99.875000,102.375000,99.437500,100.312500,74.624107,4448500
2000-11-07,101.125000,103.500000,100.687500,102.312500,76.111931,5420600
2000-11-08,103.625000,103.750000,99.250000,100.000000,74.486305,6990800
2000-11-09,96.750000,100.000000,95.687500,99.437500,74.067307,9047900
2000-11-10,98.000000,98.375000,93.000000,93.000000,69.272194,6807900
2000-11-13,91.812500,99.437500,91.625000,97.437500,72.577560,8684900
2000-11-14,99.250000,99.875000,98.500000,99.500000,74.113861,5150900
2000-11-15,99.500000,100.062500,97.625000,99.375000,74.020721,4160300
2000-11-16,99.250000,99.687500,98.250000,98.250000,73.182770,3739700
2000-11-17,98.312500,102.500000,98.250000,101.937500,75.929451,7717400
2000-11-20,101.500000,103.250000,100.875000,103.250000,76.907074,7426600
2000-11-21,103.250000,104.375000,98.500000,98.500000,73.369003,7180700
2000-11-22,98.500000,100.812500,98.312500,98.500000,73.369003,5537100
2000-11-24,99.375000,101.750000,99.250000,99.937500,74.439705,2497500
2000-11-27,100.437500,102.000000,98.437500,98.437500,73.322441,3866200
2000-11-28,98.750000,100.750000,97.375000,97.875000,72.903458,4799100
2000-11-29,97.750000,99.937500,96.687500,99.812500,74.346619,5524600
2000-11-30,98.000000,98.000000,92.250000,93.500000,69.644669,10651400
2000-12-01,94.437500,99.312500,94.375000,95.625000,71.227509,7525100
2000-12-04,96.000000,99.187500,95.750000,98.375000,73.275864,5566800
2000-12-05,100.437500,104.750000,99.625000,103.375000,77.000191,7804200
2000-12-06,101.750000,101.812500,94.812500,96.750000,72.065498,10096900
2000-12-07,95.062500,95.937500,93.125000,93.125000,69.365341,7922000
2000-12-08,98.000000,99.000000,95.750000,97.000000,72.251686,6140600
2000-12-11,96.500000,98.250000,93.750000,95.000000,70.761955,6185600
2000-12-12,95.250000,96.125000,92.500000,93.875000,69.923996,7913300
2000-12-13,94.875000,96.625000,90.687500,91.250000,67.968719,6992600
2000-12-14,92.000000,93.687500,91.812500,92.437500,68.853256,6131400
2000-12-15,90.000000,90.687500,87.312500,87.812500,65.408264,14254500
2000-12-18,88.375000,90.500000,88.375000,90.500000,67.410088,7693800
2000-12-19,90.187500,94.437500,89.812500,90.125000,67.130783,7705300
2000-12-20,85.875000,88.000000,84.812500,86.000000,64.058189,12579400
2000-12-21,85.500000,87.937500,80.062500,81.562500,60.752869,12725500
2000-12-22,84.500000,89.375000,84.500000,89.000000,66.292763,9514000
2000-12-26,89.000000,89.562500,84.250000,84.812500,63.173691,6052300
2000-12-27,84.750000,88.125000,83.562500,84.687500,63.080540,8245100
2000-12-28,83.500000,88.187500,82.125000,85.250000,63.499554,9798600
2000-12-29,86.937500,86.937500,84.250000,85.000000,63.313343,6943700
2001-01-02,84.500000,87.500000,84.125000,84.812500,63.173691,8007200
2001-01-03,83.750000,95.000000,83.750000,94.625000,70.482635,12769900
2001-01-04,94.750000,99.750000,92.687500,93.187500,69.411896,15420500
2001-01-05,93.937500,94.687500,91.000000,94.000000,70.017090,8043200
2001-01-08,93.500000,93.937500,91.562500,93.562500,69.691193,6064800
2001-01-09,94.437500,95.750000,91.437500,92.562500,68.946342,7547100
2001-01-10,92.500000,94.937500,91.687500,93.437500,69.598122,7656100
2001-01-11,92.937500,94.250000,91.250000,93.687500,69.784340,9635000
2001-01-12,93.687500,96.437500,92.375000,93.812500,69.877434,6448000
2001-01-16,93.750000,94.000000,91.812500,92.750000,69.086044,5671900
2001-01-17,95.375000,97.750000,94.312500,96.687500,72.018936,9727000
2001-01-18,104.375000,110.000000,103.500000,108.312500,80.677940,25244900
2001-01-19,107.500000,113.937500,107.250000,111.250000,82.865982,14762200
2001-01-22,109.500000,109.937500,108.187500,108.562500,80.864166,9618500
2001-01-23,109.562500,109.937500,107.625000,109.062500,81.236610,9826900
2001-01-24,109.062500,111.437500,108.937500,110.437500,82.260803,6760900
2001-01-25,110.125000,111.125000,109.437500,110.750000,82.493553,4982100
2001-01-26,109.625000,115.250000,109.187500,114.187500,85.054024,9095200
2001-01-29,112.500000,115.500000,112.470001,114.980003,85.644341,5125000
2001-01-30,115.000000,116.750000,113.400002,116.610001,86.858437,8242000
2001-01-31,115.750000,116.750000,112.000000,112.000000,83.424622,8314200
2001-02-01,112.400002,114.339996,111.199997,114.050003,84.951569,5580800
2001-02-02,112.750000,113.989998,109.599998,110.269997,82.136002,5428400
2001-02-05,109.400002,112.599998,109.300003,112.220001,83.588509,5113700
2001-02-06,112.230003,115.690002,111.199997,114.190002,85.055870,7526400
2001-02-07,113.400002,117.599998,112.669998,116.910004,87.181183,9006900
2001-02-08,116.910004,118.199997,114.029999,114.099998,85.085739,8380800
2001-02-09,114.029999,114.989998,111.000000,112.000000,83.519714,6318800
2001-02-12,110.550003,115.720001,110.300003,114.900002,85.682289,6729300
2001-02-13,114.150002,117.379997,113.070000,113.750000,84.824707,7193200
2001-02-14,113.750000,116.169998,112.500000,115.099998,85.831413,7032900
2001-02-15,116.800003,118.639999,116.379997,116.779999,87.084198,8098700
2001-02-16,114.550003,115.750000,113.940002,115.000000,85.756844,7073000
2001-02-20,114.550003,115.599998,110.779999,111.500000,83.146828,6748300
2001-02-21,109.550003,111.500000,107.290001,107.510002,80.171448,9156900
2001-02-22,106.500000,110.900002,103.379997,108.900002,81.208008,11709000
2001-02-23,107.500000,107.500000,100.250000,104.000000,77.553993,15276600
2001-02-26,105.800003,105.800003,101.830002,105.300003,78.523430,8344100
2001-02-27,104.900002,106.870003,102.559998,102.589996,76.502563,9787900
2001-02-28,102.949997,103.540001,99.099998,99.900002,74.496574,11933200
2001-03-01,99.300003,106.400002,97.500000,106.050003,79.082718,15102000
2001-03-02,104.000000,107.650002,100.940002,102.300003,76.286316,14745500
2001-03-05,102.809998,105.599998,102.639999,104.910004,78.232613,6743900
2001-03-06,106.250000,108.400002,105.250000,106.000000,79.045448,8120000
2001-03-07,107.449997,108.250000,105.660004,107.550003,80.201324,7788900
2001-03-08,107.169998,107.339996,105.370003,106.470001,79.395927,6793600
2001-03-09,105.000000,105.010002,97.900002,99.290001,74.041710,16688100
2001-03-12,97.900002,98.400002,95.019997,95.489998,71.208008,14494800
2001-03-13,95.099998,98.440002,94.199997,98.389999,73.370560,12127900
2001-03-14,95.400002,98.900002,93.339996,94.959999,70.812782,14246600
2001-03-15,96.000000,97.870003,95.169998,95.559998,71.260246,8420000
2001-03-16,93.900002,93.900002,88.199997,90.099998,67.188637,20029400
2001-03-19,91.000000,92.800003,89.199997,92.599998,69.052895,10235500
2001-03-20,91.599998,92.029999,88.099998,88.300003,65.846352,10101100
2001-03-21,88.449997,91.599998,87.750000,89.080002,66.427979,11013000
2001-03-22,89.120003,91.000000,87.650002,89.099998,66.442909,13328200
2001-03-23,93.500000,94.989998,90.290001,93.510002,69.731522,12233600
2001-03-26,95.250000,95.660004,93.750000,95.400002,71.140854,8581200
2001-03-27,94.000000,100.000000,93.970001,99.500000,74.198303,11851200
2001-03-28,97.900002,98.449997,94.250000,94.410004,70.402649,11890500
2001-03-29,94.459999,97.070000,94.260002,95.040001,70.872421,10553700
2001-03-30,96.500000,97.559998,95.139999,96.180000,71.722557,9461300
2001-04-02,97.449997,98.099998,93.580002,94.660004,70.589073,8787000
2001-04-03,94.599998,94.650002,90.099998,90.389999,67.404884,13330000
2001-04-04,90.449997,94.050003,90.050003,92.000000,68.605469,13515600
2001-04-05,95.800003,100.000000,95.529999,98.209999,73.236359,12506100
2001-04-06,98.000000,100.000000,96.400002,97.949997,73.042450,13424200
2001-04-09,98.500000,98.739998,93.800003,96.000000,71.588326,9486600
2001-04-10,97.000000,99.900002,96.559998,99.050003,73.862747,10499400
2001-04-11,101.500000,101.940002,95.800003,97.430000,72.654671,11498400
2001-04-12,96.400002,97.500000,95.150002,96.199997,71.737434,9390100
2001-04-16,96.199997,99.889999,95.199997,96.750000,72.147629,9188500
2001-04-17,97.000000,99.879997,97.000000,99.699997,74.347458,9957300
2001-04-18,103.000000,110.000000,102.300003,106.500000,79.418282,19814300
2001-04-19,112.000000,115.900002,110.449997,114.470001,85.361626,25822400
2001-04-20,114.349998,116.400002,113.750000,114.830002,85.630051,12759100
2001-04-23,114.010002,114.050003,111.680000,112.000000,83.519714,8537500
2001-04-24,113.400002,114.750000,112.300003,112.669998,84.019325,8742000
2001-04-25,112.000000,114.849998,111.989998,114.849998,85.644981,6858500
2001-04-26,114.949997,116.699997,113.680000,113.739998,84.817253,7346100
2001-04-27,116.800003,116.900002,114.550003,116.199997,86.651695,7390600
2001-04-30,116.400002,118.050003,114.720001,115.139999,85.861244,7357200
2001-05-01,115.849998,118.650002,114.900002,118.510002,88.374306,7790800
2001-05-02,118.300003,118.949997,113.739998,115.400002,86.055145,9706200
2001-05-03,114.599998,115.099998,112.349998,113.699997,84.787437,6578000
2001-05-04,112.000000,115.860001,111.199997,115.860001,86.398148,8681400
2001-05-07,116.199997,117.250000,115.000000,115.900002,86.428017,6088600
2001-05-08,117.250000,117.750000,115.500000,117.699997,87.876411,7605800
2001-05-09,116.199997,118.180000,115.300003,116.980003,87.338860,7680200
2001-05-10,118.500000,118.900002,115.199997,115.199997,86.009880,7993900
2001-05-11,113.750000,114.150002,110.959999,111.809998,83.478851,8390200
2001-05-14,111.199997,113.180000,111.000000,112.559998,84.038849,5254800
2001-05-15,113.500000,114.150002,112.500000,113.580002,84.800369,5873400
2001-05-16,112.500000,115.800003,112.199997,115.800003,86.457863,7796700
2001-05-17,115.800003,117.089996,115.050003,115.070000,85.912811,6887700
2001-05-18,115.070000,117.680000,114.900002,117.440002,87.682289,6714900
2001-05-21,117.949997,119.900002,117.550003,119.040001,88.876877,8409400
2001-05-22,119.699997,119.699997,117.250000,118.010002,88.107872,6005300
2001-05-23,117.800003,118.949997,117.099998,117.400002,87.652443,6402600
2001-05-24,117.500000,119.599998,117.500000,119.599998,89.294991,7726400
2001-05-25,119.519997,119.900002,117.760002,117.800003,87.951080,5629100
2001-05-29,117.349998,117.589996,115.080002,115.269997,86.062149,5818000
2001-05-30,114.000000,114.099998,112.000000,112.650002,84.106026,9598700
2001-05-31,112.650002,113.860001,111.639999,111.800003,83.471397,6724100
2001-06-01,112.500000,113.599998,111.900002,112.889999,84.285194,5138900
2001-06-04,113.250000,114.750000,112.849998,113.639999,84.845161,3812200
2001-06-05,113.639999,117.599998,113.559998,116.970001,87.331429,6154400
2001-06-06,117.599998,119.000000,116.500000,117.500000,87.727089,9624200
2001-06-07,117.000000,118.250000,117.000000,117.250000,87.540443,6423700
2001-06-08,117.500000,117.500000,115.599998,116.099998,86.681839,3099100
2001-06-11,116.300003,118.139999,116.099998,117.360001,87.622551,6542700
2001-06-12,116.750000,117.800003,115.550003,117.250000,87.540443,7301500
2001-06-13,117.250000,118.470001,116.529999,116.540001,87.010361,5703200
2001-06-14,115.599998,116.080002,113.989998,115.750000,86.420532,7502500
2001-06-15,115.099998,115.449997,113.379997,113.599998,84.815308,12470100
2001-06-18,113.980003,115.440002,113.309998,114.269997,85.315506,5182800
2001-06-19,116.260002,117.250000,114.559998,114.839996,85.741119,6152800
2001-06-20,113.500000,114.989998,111.760002,113.089996,84.434540,8828300
2001-06-21,112.150002,114.699997,111.360001,112.599998,84.068710,8155800
2001-06-22,112.599998,114.430000,112.500000,112.870003,84.270241,5607200
2001-06-25,113.750000,114.900002,111.779999,112.650002,84.106026,5675900
2001-06-26,111.250000,114.050003,111.099998,113.040001,84.397194,7081900
2001-06-27,113.099998,114.180000,112.449997,113.519997,84.755569,4814100
2001-06-28,113.800003,116.949997,113.750000,115.099998,85.935211,8181000
2001-06-29,115.599998,116.650002,113.000000,113.500000,84.740662,9477400
2001-07-02,113.500000,115.400002,112.959999,114.349998,85.375275,5913100
2001-07-03,114.099998,114.190002,112.760002,112.980003,84.352386,3325800
2001-07-05,112.599998,113.260002,111.790001,112.099998,83.695396,4419000
2001-07-06,110.900002,110.900002,105.809998,106.500000,79.514351,11704600
2001-07-09,106.500000,106.949997,103.650002,104.720001,78.185364,9312600
2001-07-10,104.730003,105.400002,101.599998,101.959999,76.124733,10266600
2001-07-11,101.599998,104.129997,101.559998,103.849998,77.535828,8895400
2001-07-12,105.900002,107.800003,105.620003,107.250000,80.074310,8766400
2001-07-13,106.150002,109.300003,106.110001,108.529999,81.029991,7841800
2001-07-16,108.529999,109.379997,107.279999,107.820000,80.499840,5330100
2001-07-17,106.099998,108.580002,104.750000,108.529999,81.029991,8662400
2001-07-18,106.099998,107.599998,103.199997,104.279999,77.856880,11670300
2001-07-19,105.599998,106.000000,103.099998,104.000000,77.647827,13644500
2001-07-20,103.400002,105.699997,103.029999,105.699997,78.917053,8991700
2001-07-23,105.699997,106.949997,105.300003,105.849998,79.029037,6315700
2001-07-24,104.849998,106.150002,103.790001,104.510002,78.028610,7299800
2001-07-25,104.500000,105.699997,102.730003,104.889999,78.312309,6247600
2001-07-26,104.750000,106.000000,102.930000,106.000000,79.141029,8428700
2001-07-27,104.750000,105.949997,104.110001,104.699997,78.170418,4346500
2001-07-30,104.900002,106.250000,104.760002,105.849998,79.029037,4030800
2001-07-31,105.900002,107.000000,105.150002,105.209999,78.551208,5603000
2001-08-01,105.349998,108.500000,105.309998,107.059998,79.932442,6036100
2001-08-02,108.500000,109.470001,107.209999,108.800003,81.231567,5675100
2001-08-03,107.800003,110.089996,107.099998,108.180000,80.768669,3704100
2001-08-06,107.250000,107.370003,105.790001,106.510002,79.521797,4176800
2001-08-07,105.800003,107.370003,105.260002,106.250000,79.327690,4029300
2001-08-08,105.000000,106.099998,104.099998,104.190002,77.892288,6398000
2001-08-09,103.699997,104.540001,102.699997,104.080002,77.810074,6763200
